,Title,Price,Currency,Rating,Number of reviews,Original Price,Main Genre
1574,Who Was Anne Frank?,5.0,$,4.8,3091.0,6.99,Children's book
1575,I Want My Hat Back,10.46,$,4.7,5163.0,18.99,Children's book
1576,El Pez Arco Iris: (Spanish Edition) (Rainbow Fish),9.28,$,4.8,654.0,10.95,Children's book
1577,Grandpa and Me,6.15,$,4.9,2095.0,7.99,Children's book
1578,On Beyond Bugs! All About Insects (The Cat in the Hat's Learning Library),5.98,$,4.8,2376.0,9.99,Children's book
1579,Have You Seen My Dinosaur? (Beginner Books),5.98,$,4.8,5022.0,9.99,Children's book
1580,The Three Little Pigs (Disney Classic) (Little Golden Book),5.57,$,4.8,4186.0,5.57,Children's book
1581,How to Catch a Turkey,5.79,$,4.8,6005.0,10.99,Children's book
1582,Freedom Soup,7.28,$,4.9,311.0,8.99,Children's book
1583,Her Secret Odyssey: Josee’s Magical Adventure,9.99,$,5.0,3.0,9.99,Children's book
1584,"Prop and Friends: Prop and Oz, the Osprey",7.0,$,5.0,12.0,7.0,Children's book
1585,"The Day I Had a Dinosaur (The Day I Had, 2)",14.06,$,4.7,105.0,17.95,Children's book
1586,An Unusual Gift,11.94,$,,,11.94,Children's book
1587,ACROSS THE STARS: Kara and Anokhi's Adventures,10.99,$,5.0,6.0,10.99,Children's book
1588,Little Ruth: First Day of School,12.99,$,4.1,32.0,12.99,Children's book
1589,The Three Little Pigs (Disney Classic) (Little Golden Book),5.57,$,4.8,4186.0,5.57,Children's book
1590,How to Catch a Turkey,5.79,$,4.8,6005.0,10.99,Children's book
1591,Freedom Soup,7.28,$,4.9,311.0,8.99,Children's book
1592,Jack and the Beanstalk (My First Fairy Tales),8.99,$,4.8,603.0,8.99,Children's book
1593,Attack of the Black Rectangles (Scholastic Gold),7.28,$,4.6,302.0,8.99,Children's book
1594,My Encyclopedia of Very Important Things: For Little Learners Who Want to Know Everything (My Very Important Encyclopedias),10.69,$,4.8,9130.0,18.99,Children's book
1595,Love,4.44,$,4.7,790.0,18.99,Children's book
1596,Tacky in Trouble (Tacky the Penguin),7.41,$,4.8,251.0,9.99,Children's book
1597,Curious George's First Day of School,4.79,$,4.8,1544.0,5.99,Children's book
1598,"Manatees (National Geographic Kids Readers, Level 2)",5.39,$,4.9,465.0,5.99,Children's book
1599,Grandma Loves Me 123 (Tender Moments),9.99,$,4.8,1584.0,9.99,Children's book
1600,Pete the Cat: Big Easter Adventure: An Easter And Springtime Book For Kids,7.14,$,4.8,5606.0,12.99,Children's book
1601,What Should Darla Do? Featuring the Power to Choose (The Power to Choose Series),11.27,$,4.8,10875.0,21.99,Children's book
1602,Quinn the Quick: The Tale of a Speedy Penguin: Children's books about self-esteem and confidence,13.99,$,4.9,53.0,13.99,Children's book
1603,Lillou - The Petit Chef: and the New Neighbors,14.99,$,4.6,10.0,14.99,Children's book
1604,Why We Celebrate St. Patrick's Day: Everything to Know about Your Favorite Holiday,9.99,$,4.6,286.0,9.99,Children's book
1605,God Gave Us Two,8.22,$,4.8,2555.0,11.99,Children's book
1606,The Incredible Journey,7.15,$,4.6,1344.0,7.99,Children's book
1607,Locomotive,12.19,$,4.8,1087.0,19.99,Children's book
1608,The Caboose Who Got Loose,7.19,$,4.8,692.0,9.99,Children's book
1609,The School for Wicked Witches #2,7.99,$,5.0,6.0,7.99,Children's book
1610,Winnie-the-Pooh: Classic Gift Edition,10.69,$,4.8,3934.0,17.0,Children's book
1611,Whistle for Willie,7.43,$,4.9,1373.0,7.99,Children's book
1612,Sounding Joy,7.49,$,4.9,582.0,14.99,Children's book
1613,Potty Training in 3 Days: The Step-by-Step Plan for a Clean Break from Dirty Diapers,6.79,$,4.5,17662.0,14.99,Children's book
1614,The Not-So-Friendly Friend: How To Set Boundaries for Healthy Friendships,12.94,$,4.8,1854.0,19.99,Children's book
1615,Marshmallow: An Easter And Springtime Book For Kids,6.99,$,4.8,1317.0,9.99,Children's book
1616,The Quiet Moments: A children's book about finding beauty in life's quiet moments.,12.99,$,,,12.99,Children's book
1617,Little Ruth: Backpack Mishap,12.99,$,4.9,20.0,12.99,Children's book
1618,"Histoires du Soir pour Enfants: Contes et Aventures Fantastiques pour Rêver et Bien Dormir, où les Jeunes Filles et Garçons trouvent le Courage de ... et de Petits Fantômes (French Edition)",9.99,$,,,9.99,Children's book
1619,Everything Tesla: From How They Work to How Fast They Go and All the Fun In Between!,24.99,$,4.7,67.0,24.99,Children's book
1620,Inventions & Discoveries (Collection of 6 Books): Knowledge Encyclopedia For Children,34.99,$,4.5,134.0,34.99,Children's book
1621,What Should Danny Do? (The Power to Choose Series),11.03,$,4.8,24828.0,21.99,Children's book
1622,Baby Aviva Orangutan Diva: A Jungle Quest to Discover Inner Strength,9.99,$,4.8,136.0,9.99,Children's book
1623,Growly Bear: A Bear Who Discovers It's Best to be Himself,6.99,$,4.5,138.0,6.99,Children's book
1624,"I Love You, My Little Unicorn: A Magical and Encouraging Picture Book for Kids!",9.03,$,4.9,228.0,10.99,Children's book
1625,I am a Buddy of L.O.: A Novel,17.99,$,,,17.99,Children's book
1626,What Happens When You CATCH A COLD?: LUKA VS. THE SNEAKY SNEEZERS - THE INVISIBLE BATTLE INSIDE! Biological Science for Kids,10.99,$,5.0,3.0,10.99,Children's book
1627,"Storie della Buonanotte per Bambini: Racconti Fantastici per Dormire Felici e Calmi, con Avventure Dove la Paura Fa Sorridere, tra Coraggio, Amicizia e la Magia della Notte (Italian Edition)",9.99,$,,,9.99,Children's book
